# Average nuabs transmission probability		
		
IP LINLIN		
DP	35.62	0.99260686
DP	35.66	0.99262905
DP	35.70	0.99265120
DP	35.74	0.99267324
DP	35.78	0.99269515
DP	35.82	0.99271701
DP	35.86	0.99273876
DP	35.90	0.99276045
DP	35.94	0.99278211
DP	35.98	0.99280361
DP	36.02	0.99282509
DP	36.06	0.99284651
DP	36.10	0.99286775
DP	36.14	0.99288901
DP	36.18	0.99291015
DP	36.22	0.99293116
DP	36.26	0.99295209
DP	36.30	0.99297298
DP	36.34	0.99299374
DP	36.38	0.99301441
DP	36.42	0.99303501
DP	36.46	0.99305554
DP	36.50	0.99307596
DP	36.54	0.99309634
DP	36.58	0.99311660
DP	36.62	0.99313680
DP	36.66	0.99315693
DP	36.70	0.99317696
DP	36.74	0.99319693
DP	36.78	0.99321678
DP	36.82	0.99323656
DP	36.86	0.99325624
DP	36.90	0.99327591
DP	36.94	0.99329545
DP	36.98	0.99331495
DP	37.02	0.99333430
DP	37.06	0.99335363
DP	37.10	0.99337289
DP	37.14	0.99339205
DP	37.18	0.99341114
DP	37.22	0.99343013
DP	37.26	0.99344910
DP	37.30	0.99346798
DP	37.34	0.99348674
DP	37.38	0.99350550
DP	37.42	0.99352414
DP	37.46	0.99354270
DP	37.50	0.99356119
DP	37.54	0.99357960
DP	37.58	0.99359798
DP	37.62	0.99361618
DP	37.66	0.99363429
DP	37.70	0.99365231
DP	37.74	0.99367024
DP	37.78	0.99368820
DP	37.82	0.99370600
DP	37.86	0.99372380
DP	37.90	0.99374150
DP	37.94	0.99375909
DP	37.98	0.99377668
DP	38.02	0.99379419
DP	38.06	0.99381156
DP	38.10	0.99382894
DP	38.14	0.99384624
DP	38.18	0.99386343
DP	38.22	0.99388061
DP	38.26	0.99389771
DP	38.30	0.99391470
DP	38.34	0.99393166
DP	38.38	0.99394856
DP	38.42	0.99396543
DP	38.46	0.99398220
DP	38.50	0.99399886
DP	38.54	0.99401549
DP	38.58	0.99403206
DP	38.62	0.99404858
DP	38.66	0.99406500
DP	38.70	0.99408141
DP	38.74	0.99409771
DP	38.78	0.99411394
DP	38.82	0.99413013
DP	38.86	0.99414626
DP	38.90	0.99416235
DP	38.94	0.99417835
DP	38.98	0.99419431
DP	39.02	0.99421019
DP	39.06	0.99422605
DP	39.10	0.99424181
DP	39.14	0.99425753
DP	39.18	0.99427318
DP	39.22	0.99428878
DP	39.26	0.99430429
